City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
293,Hendrina,-26.1588,29.7153,47.61,77,39,3.2,ZA,2022-08-03 23:54:30
294,Lianzhou,24.7811,112.3825,79.18,90,46,1.77,CN,2022-08-03 23:54:30
295,Ankang,32.68,109.0172,78.78,85,1,0.87,CN,2022-08-03 23:54:30
296,Lavrentiya,65.5833,-171.0,50.04,80,46,8.61,RU,2022-08-03 23:54:30
297,Takoradi,4.8845,-1.7554,72.37,82,25,9.33,GH,2022-08-03 23:54:31
298,Pokaran,26.9167,71.9167,86.41,62,100,9.19,IN,2022-08-03 23:54:32
299,Nome,64.5011,-165.4064,58.15,82,100,6.91,US,2022-08-03 23:51:50
300,Kozulka,50.0351,23.797,58.03,81,0,2.71,UA,2022-08-03 23:54:32
301,Vaxjo,56.8777,14.8091,64.45,88,20,5.75,SE,2022-08-03 23:54:33
302,Galeana,24.8333,-100.0667,78.39,38,39,7.67,MX,2022-08-03 23:54:34
303,Washougal,45.5826,-122.3534,90.37,39,0,3.0,US,2022-08-03 23:53:08
304,Sinnamary,5.3833,-52.95,78.57,87,82,10.29,GF,2022-08-03 23:54:34
305,Progreso,21.2833,-89.6667,89.11,79,9,15.19,MX,2022-08-03 23:54:35
306,Wanaka,-44.7,169.15,45.57,87,33,9.33,NZ,2022-08-03 23:54:36
307,Sarahan,31.5167,77.8,63.59,93,75,0.13,IN,2022-08-03 23:54:36
308,Fukue,32.6881,128.8419,82.76,94,75,3.44,JP,2022-08-03 23:54:36
309,Leiyang,26.4024,112.8591,83.46,74,14,4.07,CN,2022-08-03 23:54:37
310,Sioux Lookout,50.1001,-91.917,64.47,68,75,5.75,CA,2022-08-03 23:54:37
311,Kirkuk,35.4681,44.3922,95.32,16,0,9.01,IQ,2022-08-03 23:54:37
312,Uvira,-3.4067,29.1458,75.22,71,99,0.69,CD,2022-08-03 23:54:38
313,Turkistan,43.0,68.0,70.68,59,52,7.4,KZ,2022-08-03 23:54:38
314,Road Town,18.4167,-64.6167,82.44,78,40,10.36,VG,2022-08-03 23:54:38
315,Huarmey,-10.0681,-78.1522,63.32,83,12,11.7,PE,2022-08-03 23:54:39
316,Itarema,-2.9248,-39.9167,77.05,80,45,12.77,BR,2022-08-03 23:54:39
317,Lompoc,34.6391,-120.4579,89.02,69,0,13.8,US,2022-08-03 23:54:40
318,Chokurdakh,70.6333,147.9167,50.49,60,94,12.86,RU,2022-08-03 23:55:40
319,Minab,27.1467,57.0801,88.12,74,72,0.0,IR,2022-08-03 23:55:40
320,Ishinomaki,38.4167,141.3,69.8,84,100,7.54,JP,2022-08-03 23:55:41
321,Kavaratti,10.5669,72.642,77.41,90,100,29.84,IN,2022-08-03 23:55:41
322,Bom Jesus Do Galho,-19.8289,-42.3161,59.59,57,35,3.71,BR,2022-08-03 23:55:41
323,Rawson,-43.3002,-65.1023,46.54,71,13,13.15,AR,2022-08-03 23:50:51
324,Sargatskoye,55.6101,73.4972,54.91,83,2,6.02,RU,2022-08-03 23:55:42
325,Hsinchu,24.8036,120.9686,87.78,85,3,1.99,TW,2022-08-03 23:51:44
326,Hay River,60.8156,-115.7999,64.38,52,20,17.27,CA,2022-08-03 23:55:42
327,Porto Velho,-8.7619,-63.9039,84.25,61,81,5.75,BR,2022-08-03 23:55:43
328,Dembi Dolo,8.5333,34.8,56.66,95,79,1.81,ET,2022-08-03 23:55:43
329,Alberton,46.8168,-64.0654,69.93,89,34,9.62,CA,2022-08-03 23:55:44
330,Vuktyl,63.8567,57.3094,59.58,72,100,5.95,RU,2022-08-03 23:55:44
331,Liverpool,53.4106,-2.9779,62.62,80,20,5.75,GB,2022-08-03 23:54:10
332,Akyab,20.15,92.9,82.54,83,100,10.98,MM,2022-08-03 23:55:44
333,Joaquim Gomes,-9.1373,-35.7519,73.65,96,100,6.17,BR,2022-08-03 23:55:45
334,Dingle,10.9995,122.6711,79.11,87,100,1.45,PH,2022-08-03 23:55:45
335,Conceicao Do Araguaia,-8.2578,-49.2647,78.75,39,99,2.06,BR,2022-08-03 23:55:45
336,Kazachinskoye,57.6953,93.2761,50.99,97,100,4.21,RU,2022-08-03 23:55:46
337,Ixtapa,20.7,-105.2,85.23,66,86,1.99,MX,2022-08-03 23:55:46
338,Sabile,57.0458,22.5726,59.11,81,41,5.82,LV,2022-08-03 23:55:46
339,Petropavlovsk-Kamchatskiy,53.0452,158.6483,64.99,63,20,4.47,RU,2022-08-03 23:55:47
340,San Juan Nepomuceno,9.9516,-75.082,75.15,93,100,4.18,CO,2022-08-03 23:55:47
341,Marzuq,14.4,46.4667,77.88,64,86,4.59,YE,2022-08-03 23:55:47
342,Asbestos,45.7668,-71.9324,76.55,64,74,3.67,CA,2022-08-03 23:55:48
343,Lata,40.1629,-8.3327,60.62,96,26,2.01,PT,2022-08-03 23:55:48
344,Santa Maria,-29.6842,-53.8069,63.7,100,75,8.05,BR,2022-08-03 23:55:48
345,East London,-33.0153,27.9116,70.12,49,65,5.95,ZA,2022-08-03 23:55:49
346,Havre-Saint-Pierre,50.2334,-63.5986,59.36,77,0,10.36,CA,2022-08-03 23:55:49
347,Rybinsk,58.0446,38.8426,60.17,92,60,2.13,RU,2022-08-03 23:55:49
348,Natal,-5.795,-35.2094,79.02,94,75,3.44,BR,2022-08-03 23:53:58
349,Zhangye,38.9342,100.4517,78.4,47,12,1.88,CN,2022-08-03 23:55:50
350,Hirara,24.8,125.2833,84.47,84,20,6.91,JP,2022-08-03 23:55:50
351,Zonguldak,41.25,31.8333,58.05,92,39,1.88,TR,2022-08-03 23:55:51
352,Jiaohe,43.7286,127.3447,76.69,87,3,3.8,CN,2022-08-03 23:55:51
353,Honiara,-9.4333,159.95,86.97,62,4,7.65,SB,2022-08-03 23:55:51
354,Biak,-0.9131,122.8766,78.53,74,80,7.4,ID,2022-08-03 23:55:52
355,Mahenge,-8.6833,36.7167,57.81,74,22,2.1,TZ,2022-08-03 23:55:52
356,Karratha,-20.7377,116.8463,64.47,64,4,13.76,AU,2022-08-03 23:55:52
357,Harindanga,22.0383,88.3214,81.41,83,100,3.98,IN,2022-08-03 23:55:53
358,Palmer,42.1584,-72.3287,81.43,65,0,4.81,US,2022-08-03 23:55:53
359,Aswan,24.0934,32.907,90.7,19,0,5.75,EG,2022-08-03 23:55:53
360,Matehuala,23.65,-100.65,83.61,25,35,18.01,MX,2022-08-03 23:55:54
361,Poya,-21.35,165.15,78.58,74,25,6.96,NC,2022-08-03 23:55:54
362,Hengshui,37.7322,115.7011,87.19,70,52,12.46,CN,2022-08-03 23:55:54
363,Lukow,51.929,22.3796,61.93,71,8,5.91,PL,2022-08-03 23:55:55
364,Mayo,38.8876,-76.5119,89.19,69,0,7.0,US,2022-08-03 23:55:55
365,Qasigiannguit,68.8193,-51.1922,47.39,62,100,4.99,GL,2022-08-03 23:56:55
366,Tygda,53.1167,126.3333,74.8,63,98,8.72,RU,2022-08-03 23:56:56
367,Marsh Harbour,26.5412,-77.0636,83.73,68,3,11.65,BS,2022-08-03 23:54:37
368,Doaba,33.4244,70.7364,80.2,69,32,1.39,PK,2022-08-03 23:56:56
369,Namibe,-15.1961,12.1522,59.45,85,3,5.53,AO,2022-08-03 23:56:56
370,Fairbanks,64.8378,-147.7164,74.08,45,40,5.75,US,2022-08-03 23:56:57
371,Gafanha Da Encarnacao,40.6181,-8.733,65.01,81,16,3.31,PT,2022-08-03 23:56:57
372,San Clemente,33.427,-117.612,94.26,76,37,5.99,US,2022-08-03 23:53:12
373,Zeya,53.75,127.2667,73.15,67,100,4.97,RU,2022-08-03 23:56:58
374,Vostok,46.4856,135.8833,73.18,80,65,1.72,RU,2022-08-03 23:56:58
375,Batticaloa,7.7102,81.6924,80.08,70,100,8.1,LK,2022-08-03 23:56:58
376,Khor,47.8861,134.9464,75.15,82,66,0.76,RU,2022-08-03 23:56:59
377,Havelock,34.8791,-76.9013,84.15,90,63,1.01,US,2022-08-03 23:56:59
378,Charters Towers,-20.1,146.2667,71.06,63,26,12.55,AU,2022-08-03 23:56:59
379,Chicama,-7.8447,-79.1469,59.54,83,30,6.55,PE,2022-08-03 23:57:00
380,Olinda,-8.0089,-34.8553,73.13,94,75,8.05,BR,2022-08-03 23:57:00
381,Kirakira,-10.4544,161.9205,83.88,72,25,10.76,SB,2022-08-03 23:57:00
382,Hobyo,5.3505,48.5268,75.96,82,94,25.66,SO,2022-08-03 23:57:01
383,Muncar,-8.4333,114.3333,75.29,87,74,1.79,ID,2022-08-03 23:57:01
384,Koumac,-20.5667,164.2833,78.26,74,15,7.74,NC,2022-08-03 23:57:02
385,Lebu,-37.6167,-73.65,47.97,89,56,6.8,CL,2022-08-03 23:57:02
386,Makueni,-1.8041,37.6203,58.69,86,76,4.32,KE,2022-08-03 23:57:03
387,Casa Nova,-9.4167,-41.1333,77.72,57,79,18.3,BR,2022-08-03 23:57:03
388,Rovaniemi,66.5,25.7167,60.21,100,100,12.66,FI,2022-08-03 23:57:03
389,Scottsbluff,41.8666,-103.6672,80.58,38,76,4.52,US,2022-08-03 23:57:04
390,Drumheller,51.4617,-112.7101,88.93,20,99,4.61,CA,2022-08-03 23:57:04
391,Lazaro Cardenas,17.9583,-102.2,85.5,70,48,9.28,MX,2022-08-03 23:57:05
392,Harer,9.3094,42.1258,61.61,69,82,14.07,ET,2022-08-03 23:57:05
393,Khash,28.2211,61.2158,77.34,21,0,4.47,IR,2022-08-03 23:57:05
394,Adrar,20.5022,-10.0711,95.23,28,7,18.19,MR,2022-08-03 23:57:06
395,Koungheul,13.9833,-14.8,76.28,86,100,5.32,SN,2022-08-03 23:57:06
396,Caluquembe,-13.7833,14.6833,56.07,52,4,2.82,AO,2022-08-03 23:57:07
397,Gisborne,-38.6533,178.0042,59.29,63,1,4.03,NZ,2022-08-03 23:53:12
398,La Union,-5.4,-80.75,69.76,64,49,17.94,PE,2022-08-03 23:54:47
399,Jales,-20.2689,-50.5458,76.42,33,62,4.23,BR,2022-08-03 23:57:07
400,Bilibino,68.0546,166.4372,55.36,96,100,2.73,RU,2022-08-03 23:57:08
401,Eureka,40.8021,-124.1637,85.68,76,35,7.0,US,2022-08-03 23:53:24
402,Kawalu,-7.3817,108.2082,72.39,96,99,0.69,ID,2022-08-03 23:57:08
403,Vilhena,-12.7406,-60.1458,82.62,36,0,5.75,BR,2022-08-03 23:54:54
404,Nongan,44.382,125.1685,79.07,86,1,8.84,CN,2022-08-03 23:57:10
405,Pirapora,-17.345,-44.9419,72.03,41,1,0.78,BR,2022-08-03 23:57:10
406,Portland,45.5234,-122.6762,90.3,39,0,8.01,US,2022-08-03 23:55:22
407,Port Lincoln,-34.7333,135.8667,57.16,73,2,32.41,AU,2022-08-03 23:57:11
408,Bandarbeyla,9.4942,50.8122,76.39,80,21,28.54,SO,2022-08-03 23:57:11
409,Isangel,-19.55,169.2667,80.71,83,75,4.61,VU,2022-08-03 23:57:12
410,Strunino,56.3833,38.5667,63.68,65,99,3.96,RU,2022-08-03 23:57:12
411,Makakilo City,21.3469,-158.0858,84.61,54,20,12.66,US,2022-08-03 23:58:13
412,Sitka,57.0531,-135.33,59.74,82,96,5.39,US,2022-08-03 23:55:06
413,Fort-Shevchenko,44.5086,50.263,82.11,44,42,9.64,KZ,2022-08-03 23:58:13
414,Zhoucheng,35.9122,116.3117,84.38,83,0,8.01,CN,2022-08-03 23:58:14
415,Bathsheba,13.2167,-59.5167,83.01,88,75,19.57,BB,2022-08-03 23:58:14
416,Nouadhibou,20.931,-17.0347,75.18,78,100,6.91,MR,2022-08-03 23:58:15
417,Shimoda,34.6667,138.95,77.36,83,73,9.98,JP,2022-08-03 23:58:15
418,Ahipara,-35.1667,173.1667,63.23,71,2,2.13,NZ,2022-08-03 23:58:16
419,Estrela,-28.0611,-50.9383,59.43,87,42,4.9,BR,2022-08-03 23:55:14
420,Villanueva De La Serena,38.9766,-5.7974,78.73,21,0,3.29,ES,2022-08-03 23:58:17
421,Ola,59.5833,151.2833,59.14,83,100,13.56,RU,2022-08-03 23:58:18
422,Guiren,33.6697,118.1889,85.77,80,0,6.4,CN,2022-08-03 23:58:18
423,Cururupu,-1.8283,-44.8683,75.07,88,41,3.69,BR,2022-08-03 23:58:19
424,Balkhash,46.844,74.9804,67.8,70,48,6.87,KZ,2022-08-03 23:58:19
425,Churapcha,62.0025,132.4325,67.98,79,100,2.42,RU,2022-08-03 23:58:19
426,Pangnirtung,66.1451,-65.7125,47.28,74,100,1.81,CA,2022-08-03 23:58:20
427,Porteirinha,-15.7433,-43.0283,68.85,41,1,7.58,BR,2022-08-03 23:58:20
428,Kuala Terengganu,5.3302,103.1408,76.95,88,20,3.44,MY,2022-08-03 23:58:21
429,Piacabucu,-10.4056,-36.4344,75.07,83,99,10.65,BR,2022-08-03 23:58:21
430,Birao,10.2849,22.7882,70.38,97,96,10.51,CF,2022-08-03 23:58:22
431,Pacific Grove,36.6177,-121.9166,80.87,81,45,8.01,US,2022-08-03 23:58:22
432,Oranjemund,-28.55,16.4333,53.46,95,30,6.89,NA,2022-08-03 23:58:22
433,Port Blair,11.6667,92.75,78.84,89,75,8.05,IN,2022-08-03 23:58:23
434,Kautokeino,69.0125,23.0412,53.13,97,100,12.55,NO,2022-08-03 23:58:23
435,Vila,42.0304,-8.1588,59.88,96,8,5.75,PT,2022-08-03 23:58:24
436,Gorlev,55.5393,11.2271,69.91,89,13,5.06,DK,2022-08-03 23:58:24
437,Ust-Kuyga,70.0167,135.6,46.81,70,100,3.96,RU,2022-08-03 23:58:24
438,Pisco,-13.7,-76.2167,63.01,77,0,16.11,PE,2022-08-03 23:54:17
439,Dekar,-21.5333,21.9333,54.68,25,22,6.22,BW,2022-08-03 23:58:25
440,Killybegs,54.6333,-8.45,55.06,81,91,12.97,IE,2022-08-03 23:58:26
441,Zhigansk,66.7697,123.3711,45.95,67,100,20.2,RU,2022-08-03 23:58:26
442,Queretaro,21.0,-99.9167,76.64,39,36,15.26,MX,2022-08-03 23:58:26
443,Maxixe,-23.8597,35.3472,63.5,74,0,3.89,MZ,2022-08-03 23:58:27
444,Bambanglipuro,-7.95,110.2833,76.55,82,75,5.61,ID,2022-08-03 23:58:27
445,Acari,-15.4311,-74.6158,62.2,80,22,5.17,PE,2022-08-03 23:58:27
446,Akureyri,65.6835,-18.0878,44.53,87,75,14.97,IS,2022-08-03 23:58:28
447,Ariquemes,-9.9133,-63.0408,84.29,44,78,3.27,BR,2022-08-03 23:58:28
448,Umm Kaddadah,13.6017,26.6876,81.97,52,97,10.04,SD,2022-08-03 23:58:29
449,Caraquet,47.7941,-64.9386,68.54,86,3,6.33,CA,2022-08-03 23:58:29
450,Fortuna,40.5982,-124.1573,69.91,72,20,11.5,US,2022-08-03 23:58:30
451,Campbell River,50.0163,-125.2446,67.53,94,100,8.05,CA,2022-08-03 23:56:05
452,Kargopol,61.5071,38.9456,55.38,90,70,3.09,RU,2022-08-03 23:58:30
453,Rodrigues Alves,-7.738,-72.6509,82.6,93,94,0.78,BR,2022-08-03 23:58:31
454,Pontiac,42.6389,-83.2911,73.06,94,100,6.91,US,2022-08-03 23:58:53
455,Lockhart,28.6194,-81.4426,85.87,74,61,3.71,US,2022-08-03 23:59:31
456,Zhoukou,33.6333,114.6333,86.54,71,16,6.2,CN,2022-08-03 23:59:31
457,Teknaf,20.8624,92.3058,80.35,89,100,8.52,BD,2022-08-03 23:59:32
458,Talnakh,69.4865,88.3972,54.21,52,15,3.98,RU,2022-08-03 23:59:32
459,Rundu,-17.9333,19.7667,61.0,49,2,3.78,NA,2022-08-03 23:59:32
460,Ormara,25.2088,64.6357,81.34,87,59,5.88,PK,2022-08-03 23:59:33
461,Dakar,14.6937,-17.4441,80.73,89,20,0.0,SN,2022-08-03 23:59:33
462,Mtinko,-4.55,34.85,58.21,68,48,10.54,TZ,2022-08-03 23:59:33
463,Brae,60.3964,-1.353,51.53,78,64,12.35,GB,2022-08-03 23:59:34
464,Husum,54.4858,9.0524,65.98,92,20,5.01,DE,2022-08-03 23:59:34
465,Yerbogachen,61.2767,108.0108,54.55,84,66,10.98,RU,2022-08-03 23:59:34
466,Muros,42.7762,-9.0603,69.1,77,72,10.13,ES,2022-08-03 23:59:35
467,Broken Hill,-31.95,141.4333,66.4,64,70,22.19,AU,2022-08-03 23:56:39
468,Rockhampton,-23.3833,150.5,67.89,83,75,5.75,AU,2022-08-03 23:55:07
469,Save,8.0425,2.486,70.52,90,62,6.85,BJ,2022-08-03 23:59:35
470,Plouzane,48.3833,-4.6167,62.65,91,20,9.22,FR,2022-08-03 23:59:35
471,Gao,16.6362,1.637,90.09,37,9,8.39,ML,2022-08-03 23:59:36
472,Kinshasa,-4.3246,15.3215,77.0,58,25,1.48,CD,2022-08-03 23:55:15
473,San Quintin,30.4833,-115.95,74.35,71,55,15.35,MX,2022-08-03 23:59:36
474,Honningsvag,70.9821,25.9704,53.35,87,20,3.44,NO,2022-08-03 23:59:37
475,Gornopravdinsk,60.05,69.9,56.05,75,90,1.83,RU,2022-08-03 23:59:37
476,Korostyshiv,50.3172,29.0563,61.77,98,34,6.62,UA,2022-08-03 23:59:37
477,Miramar,25.9873,-80.2323,86.02,73,0,3.0,US,2022-08-03 23:59:20
478,Abha,18.2164,42.5053,62.85,82,40,0.0,SA,2022-08-03 23:59:38
479,Hernani,43.2662,-1.9762,74.8,81,100,4.61,ES,2022-08-03 23:59:38
480,Dzilam Gonzalez,21.2833,-88.9333,81.72,77,12,9.69,MX,2022-08-03 23:59:38
481,Cidreira,-30.1811,-50.2056,62.19,94,85,16.67,BR,2022-08-03 23:59:39
482,Abu Dhabi,24.4667,54.3667,95.11,62,0,2.3,AE,2022-08-03 23:59:39
483,Kirovskiy,45.0917,133.5136,78.04,79,42,4.03,RU,2022-08-03 23:59:40
484,Sao Joao Da Barra,-21.6403,-41.0511,68.63,87,0,4.83,BR,2022-08-03 23:56:25
485,Berezovka,53.7214,25.4993,57.83,80,5,4.09,BY,2022-08-03 23:59:40
486,Campos,-21.75,-41.3,64.98,94,1,3.47,BR,2022-08-03 23:59:40
487,General Roca,-39.0333,-67.5833,47.62,48,4,6.76,AR,2022-08-03 23:59:41
488,Khartoum,15.5518,32.5324,81.01,74,84,3.0,SD,2022-08-03 23:59:41
489,Bowral,-34.4667,150.4167,55.33,84,100,11.83,AU,2022-08-03 23:59:41
490,Juneau,58.3019,-134.4197,60.84,95,100,2.06,US,2022-08-03 23:59:42
491,Semirom,31.4167,51.5667,68.29,32,12,2.89,IR,2022-08-03 23:59:42
492,Avera,33.194,-82.5271,76.51,96,88,10.58,US,2022-08-03 23:56:40
493,Saint-Francois,46.4154,3.9054,69.67,68,0,1.14,FR,2022-08-03 23:59:42
494,Casablanca,33.5928,-7.6192,73.33,78,0,11.01,MA,2022-08-03 23:59:43
495,Terrace Bay,48.7834,-87.1,59.27,82,69,8.48,CA,2022-08-03 23:59:43
496,Eenhana,-17.4667,16.3333,57.13,23,12,3.44,NA,2022-08-03 23:59:43
497,Noumea,-22.2763,166.4572,80.58,99,54,12.35,NC,2022-08-03 23:59:44
498,Walvis Bay,-22.9575,14.5053,53.1,93,33,4.61,NA,2022-08-03 23:59:44
499,Salinas,36.6777,-121.6555,92.21,55,0,7.76,US,2022-08-03 23:59:44
500,Thaton,16.9206,97.3714,76.21,96,99,4.54,MM,2022-08-03 23:59:45
501,Yanam,16.7333,82.2167,78.3,90,100,2.01,IN,2022-08-03 23:59:45
502,Zarubino,42.63,131.0922,72.14,97,98,0.29,RU,2022-08-03 23:59:45
503,Saldanha,-33.0117,17.9442,51.85,69,77,7.16,ZA,2022-08-03 23:59:46
504,Onverwacht,5.5833,-55.1833,80.6,78,20,4.61,SR,2022-08-04 00:00:46
505,Timra,62.487,17.3257,61.68,94,0,8.05,SE,2022-08-04 00:00:46
506,Sfantu Gheorghe,45.8667,25.7833,62.26,70,48,2.53,RO,2022-08-03 23:58:16
507,Winnemucca,40.973,-117.7357,92.44,19,28,1.74,US,2022-08-03 23:57:52
508,Kurilsk,45.2333,147.8833,58.17,79,92,10.83,RU,2022-08-04 00:00:47
509,Poplar Bluff,36.757,-90.3929,87.33,78,28,1.01,US,2022-08-04 00:00:47
510,Bairiki,1.3292,172.9752,81.14,77,42,14.18,KI,2022-08-04 00:00:48
511,Mogzon,51.7435,111.9606,61.84,90,99,4.72,RU,2022-08-04 00:00:48
512,Hami,42.8,93.45,84.79,20,0,1.81,CN,2022-08-04 00:00:49
513,Preobrazheniye,42.9019,133.9064,75.56,88,81,3.11,RU,2022-08-04 00:00:49
514,Kalaleh,37.3807,55.4916,81.19,49,0,2.93,IR,2022-08-04 00:00:49
515,Rio Cuarto,-33.1307,-64.3499,56.32,58,87,6.49,AR,2022-08-04 00:00:50
516,Jiangyou,31.7667,104.7167,79.41,82,21,2.48,CN,2022-08-04 00:00:50
517,Faya,18.3851,42.4509,63.88,71,93,4.07,SA,2022-08-04 00:00:51
518,Camacha,33.0833,-16.3333,67.42,68,75,13.8,PT,2022-08-04 00:00:51
519,Annavasal,10.4667,78.7,76.41,89,100,8.19,IN,2022-08-04 00:00:51
520,Clyde,41.3042,-82.9752,87.58,56,25,17.81,US,2022-08-03 23:57:30
521,Chuy,-33.6971,-53.4616,57.02,99,100,6.2,UY,2022-08-04 00:00:52
522,San-Pedro,4.7485,-6.6363,74.46,80,97,8.68,CI,2022-08-04 00:00:52
523,Svetlyy,54.675,20.1347,65.97,64,46,9.15,RU,2022-08-04 00:00:53
524,Napuro,12.0273,124.7082,81.23,82,99,4.94,PH,2022-08-04 00:00:53
525,Neuquen,-38.9516,-68.0591,50.29,47,3,5.41,AR,2022-08-04 00:00:53
526,Inuvik,68.3499,-133.7218,66.43,48,81,3.56,CA,2022-08-04 00:00:54
527,Ponta Do Sol,32.6667,-17.1,70.72,81,2,7.81,PT,2022-08-03 23:57:06
528,Tucuman,-26.8241,-65.2226,60.58,56,99,3.53,AR,2022-08-04 00:00:18
529,Wasilla,61.5814,-149.4394,76.48,63,31,5.99,US,2022-08-03 23:57:00
530,Hushitai,41.9322,123.5114,84.11,80,53,10.54,CN,2022-08-04 00:00:55
531,Bogorodskoye,56.55,37.8833,67.64,59,100,3.13,RU,2022-08-04 00:00:55
532,Varadero,23.1536,-81.2514,81.82,75,24,16.37,CU,2022-08-03 23:56:23
533,Shihezi,44.3,86.0333,82.35,32,97,9.73,CN,2022-08-04 00:00:56
534,Singaraja,-8.112,115.0882,78.3,69,21,3.91,ID,2022-08-04 00:00:14
535,Hasaki,35.7333,140.8333,75.29,83,100,13.38,JP,2022-08-04 00:00:56
536,Orange Cove,36.6244,-119.3137,105.93,25,20,4.61,US,2022-08-04 00:00:57
537,Carbonia,39.1672,8.5222,78.01,58,0,3.87,IT,2022-08-04 00:00:57
538,Middelburg,-25.7751,29.4648,51.71,66,23,5.37,ZA,2022-08-04 00:00:58
539,Boca Do Acre,-8.7522,-67.3978,81.05,57,91,0.51,BR,2022-08-04 00:00:58
540,Mattru,7.6244,-11.8332,72.97,96,96,2.19,SL,2022-08-04 00:00:58
541,Oktyabrskiy,54.4815,53.471,63.9,77,59,3.56,RU,2022-08-04 00:00:59
542,Babushkin,51.7122,105.8647,58.59,89,89,11.52,RU,2022-08-04 00:00:59
543,Trincomalee,8.5711,81.2335,79.45,79,100,27.29,LK,2022-08-04 00:01:00
544,Sao Felix Do Xingu,-6.6447,-51.995,77.4,43,35,1.12,BR,2022-08-04 00:00:46
545,Port Washington,40.8257,-73.6982,84.79,63,0,3.0,US,2022-08-03 23:58:15
546,Arkhara,49.4212,130.0842,76.82,68,88,3.96,RU,2022-08-04 00:00:28
547,Sao Jose Da Laje,-9.0097,-36.0583,70.9,99,100,8.66,BR,2022-08-04 00:01:00
548,Napier,-39.4833,176.9167,57.27,71,0,4.0,NZ,2022-08-04 00:01:01
549,Kaeo,-35.1,173.7833,59.32,94,28,7.67,NZ,2022-08-04 00:01:01
550,Kamina,-8.7386,24.9906,64.47,40,1,5.75,CD,2022-08-04 00:01:01
551,Binzhou,37.3667,118.0167,87.31,71,0,6.4,CN,2022-08-04 00:02:02
552,Kurunegala,7.4863,80.3623,72.55,97,100,10.56,LK,2022-08-04 00:02:02
553,Mayumba,-3.432,10.6554,70.65,85,49,8.19,GA,2022-08-04 00:02:03
554,Pandan,14.0453,124.1694,79.77,88,100,3.18,PH,2022-08-04 00:02:04
555,Khasan,42.4308,130.6434,74.66,92,87,1.7,RU,2022-08-04 00:02:04
556,Bata,1.8639,9.7658,74.79,83,47,5.19,GQ,2022-08-04 00:02:04
557,Haringhata,22.95,88.5667,80.51,88,98,4.12,IN,2022-08-04 00:02:05
558,Beringovskiy,63.05,179.3167,51.24,83,100,6.29,RU,2022-08-04 00:02:05
559,Arvika,59.6553,12.5852,59.61,95,24,9.84,SE,2022-08-04 00:02:06
560,Saint-Pierre,-21.3393,55.4781,65.88,82,40,4.61,RE,2022-08-04 00:02:06
561,Colares,38.7992,-9.4469,69.3,74,10,28.99,PT,2022-08-04 00:02:07
562,Ignacio De La Llave,18.7167,-95.9833,82.18,76,30,7.58,MX,2022-08-04 00:02:08
563,Stende,57.15,22.5333,58.24,75,46,5.82,LV,2022-08-04 00:02:09
564,Ehingen,48.2826,9.7275,66.38,78,16,1.14,DE,2022-08-04 00:01:07
565,Tocopilla,-22.092,-70.1979,61.27,68,11,15.64,CL,2022-08-04 00:02:10
566,Faanui,-16.4833,-151.75,78.49,75,12,23.44,PF,2022-08-04 00:02:10
567,Taoudenni,22.6783,-3.9836,91.13,38,54,30.02,ML,2022-08-04 00:02:11
568,Esmeraldas,-19.7625,-44.3139,66.94,49,18,5.97,BR,2022-08-04 00:02:11
569,Menongue,-14.6585,17.691,58.35,56,4,1.03,AO,2022-08-04 00:02:12
570,Bhatkal,13.9667,74.5667,77.72,90,100,5.03,IN,2022-08-04 00:02:12
571,Kabinda,-6.1333,24.4833,68.25,44,59,2.86,CD,2022-08-04 00:02:13
572,Boone,39.0334,-92.3335,88.65,86,94,6.22,US,2022-08-04 00:02:13
573,Carutapera,-1.195,-46.02,76.71,86,39,7.11,BR,2022-08-04 00:02:14
574,Darnah,32.767,22.6367,78.91,80,0,18.72,LY,2022-08-04 00:02:14
575,Hovd,48.0056,91.6419,67.93,41,99,0.83,MN,2022-08-04 00:02:15
576,Antofagasta,-23.65,-70.4,57.13,79,4,8.21,CL,2022-08-04 00:00:05
577,College,64.8569,-147.8028,74.07,43,21,3.0,US,2022-08-04 00:00:30
578,Aasiaat,68.7098,-52.8699,40.98,76,100,12.35,GL,2022-08-04 00:02:16
579,Kendallville,41.4414,-85.265,72.82,95,75,11.5,US,2022-08-04 00:02:16
580,Boende,-0.2167,20.8667,71.6,88,52,1.16,CD,2022-08-04 00:02:17
581,Husavik,66.0449,-17.3389,43.84,97,100,15.46,IS,2022-08-04 00:02:17
582,Leh,34.1667,77.5833,60.39,47,1,4.9,IN,2022-08-04 00:01:26
583,Port Hardy,50.6996,-127.4199,55.58,94,75,5.75,CA,2022-08-04 00:02:18
584,Tabou,4.423,-7.3528,74.39,82,99,9.6,CI,2022-08-04 00:02:18
585,Olafsvik,64.8945,-23.7142,47.28,72,20,11.36,IS,2022-08-04 00:02:19
586,Ergani,38.2653,39.7621,81.34,25,0,3.76,TR,2022-08-04 00:02:19
587,Mzimba,-11.9,33.6,56.1,82,2,7.27,MW,2022-08-04 00:02:19
588,Hatillo,18.4863,-66.8254,81.07,91,89,1.99,PR,2022-08-04 00:02:20
589,Port Macquarie,-31.4333,152.9167,66.88,63,62,10.16,AU,2022-08-04 00:02:20
